original,simplification,original_id,simplification_id,pair_id,domain,corpus,language_level_original,language_level_simple,license,author,simple_url,complex_url,simple_title,complex_title,access_date,rater,alignment,malformed_complex,malformed_simple,duration_rating,ambiguity_original,ambiguity_simple,coherence_original,coherence_simple,grammaticality_original,grammaticality_simple,information_gain,lexical_simplicity,meaning_preservation,simplicity,simplicity_original,simplicity_simple,structural_simplicity,paragraph#,paragraph#deletion*,paragraph#insert*,paragraph#insert*examplification+,paragraph#insert*explanation+,paragraph#insert*other+,paragraph#merge*,paragraph#reorder*,paragraph#reorder*other+,paragraph#reorder*sentence-order-changed+,phrase#,phrase#deletion*,phrase#deletion*clause+,phrase#deletion*less_adjunct_phrase+,phrase#deletion*other+,phrase#deletion*phrase+,phrase#deletion*replace+,phrase#insert*,phrase#insert*clause+,phrase#insert*other+,phrase#insert*phrase+,phrase#reorder*,phrase#reorder*discontinuity_resolution+,phrase#reorder*other+,phrase#rephrase*,sentence#,sentence#lexical_substitution*,sentence#lexical_substitution*other+,sentence#lexical_substitution*verbalization+,sentence#no_operation*,sentence#reorder*,sentence#reorder*genitive_to_dative+,sentence#reorder*negative_to_positive+,sentence#reorder*other+,sentence#reorder*subject-verb-reorder+,sentence#rephrase*,sentence#split*,sentence#split*adverbial_clause+,sentence#split*appositive_phrase+,sentence#split*coordinate_clause+,sentence#split*other+,sentence#split*relative_clause+,sentence#split*subordinate_clause+,sentence#verbal_changes*,sentence#verbal_changes*other+,sentence#verbal_changes*verb_mood+,sentence#verbal_changes*verb_tense+,sentence#verbal_changes*voice_of_verb+,word#,word#deletion*,word#deletion*abbreviations+,word#deletion*discourse_markers+,word#deletion*filler_words+,word#deletion*other+,word#inflection*,word#insert*,word#insert*ellipsis_filled+,word#insert*other+,word#lexical_substitution*,word#lexical_substitution*abbreviation+,word#lexical_substitution*anaphora+,word#lexical_substitution*compound_segmentation+,word#lexical_substitution*date+,word#lexical_substitution*hypernym+,word#lexical_substitution*hyponym+,word#lexical_substitution*metaphor_resolution+,word#lexical_substitution*more_frequent_word+,word#lexical_substitution*nominalization+,word#lexical_substitution*number+,word#lexical_substitution*other+,word#lexical_substitution*shorter_word+,word#lexical_substitution*synonym+
,,770-1-15-5,770-0-13-4,770,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210414 (APA_20210414_APA0415),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210414 (APA_20210414_APA0414),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,770-1-15-2,770-0-13-3,770,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210414 (APA_20210414_APA0415),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210414 (APA_20210414_APA0414),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,,770-1-16-2,770-0-14-2,770,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210414 (APA_20210414_APA0415),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210414 (APA_20210414_APA0414),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,770-1-16-0,770-0-14-0,770,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210414 (APA_20210414_APA0415),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210414 (APA_20210414_APA0414),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,770-1-16-1,770-0-14-1,770,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210414 (APA_20210414_APA0415),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210414 (APA_20210414_APA0414),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-0-0,771-0-0-0,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-1-3,771-0-1-4,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-1-2,771-0-1-3,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-2-0,771-0-2-0,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
,,771-1-2-2,771-0-3-0,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
,,771-1-2-1,771-0-2-1,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-3-0,771-0-6-0,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-2-3,771-0-3-1,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
,,771-1-4-2,771-0-7-2,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-4-1,771-0-7-1,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-5-1,771-0-9-0,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-4-3,771-0-7-3,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-4-4,771-0-8-0,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
,,771-1-7-1,771-0-11-1|771-0-11-2,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:2,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-8-1,771-0-12-1|771-0-12-2,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:2,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-7-3,771-0-11-4,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-8-0,771-0-12-0,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-10-2,771-0-14-6|771-0-14-7,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:2,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-9-0,771-0-13-0,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-10-0,771-0-14-0|771-0-14-1|771-0-14-2|771-0-14-3|771-0-14-4,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:5,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-10-1,771-0-14-5,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-10-3,771-0-14-8,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-11-0,771-0-15-0|771-0-15-1,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:2,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,772-1-6-0,772-0-7-0,772,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210416 (APA_20210416_APA0419),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210416 (APA_20210416_APA0417),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,771-1-13-1,771-0-17-1,771,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210415 (APA_20210415_APA0405),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210415 (APA_20210415_APA0404),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,,772-1-7-1,772-0-8-2,772,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210416 (APA_20210416_APA0419),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210416 (APA_20210416_APA0417),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,772-1-8-0,772-0-8-4,772,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210416 (APA_20210416_APA0419),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210416 (APA_20210416_APA0417),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,772-1-7-2,772-0-8-3,772,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20210416 (APA_20210416_APA0419),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20210416 (APA_20210416_APA0417),2021-04-20,1,1:1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
